PERID,PNUM,age,household_id,pemploy,pstudent,ptype,sex,RELATE,ESR,GRADE,PAUG,DDP,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,padkid
602208,3,18,269493,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602209,1,63,269494,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602210,2,51,269494,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602211,3,18,269494,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602212,1,66,269495,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602213,2,51,269495,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602214,3,18,269495,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602215,1,66,269496,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602216,2,51,269496,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602217,3,18,269496,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602218,1,48,269497,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602219,2,15,269497,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602220,3,47,269497,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602221,1,48,269498,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602222,2,15,269498,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602223,3,47,269498,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602224,1,48,269499,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602225,2,15,269499,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602226,3,47,269499,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602227,1,49,269500,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602228,2,47,269500,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602229,3,17,269500,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602230,1,49,269501,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602231,2,47,269501,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602232,3,17,269501,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602233,1,49,269502,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602234,2,47,269502,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602235,3,17,269502,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602236,1,37,269503,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602237,2,46,269503,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602238,3,4,269503,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602239,1,37,269504,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602240,2,46,269504,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602241,3,4,269504,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602242,1,37,269505,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602243,2,46,269505,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602244,3,4,269505,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602245,1,37,269506,3,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602246,2,46,269506,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602247,3,4,269506,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602248,1,29,269507,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602249,2,42,269507,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602250,3,39,269507,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602251,1,29,269508,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602252,2,42,269508,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602253,3,39,269508,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602254,1,29,269509,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602255,2,42,269509,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602256,3,39,269509,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602257,1,29,269510,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602258,2,42,269510,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602259,3,39,269510,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602260,1,28,269511,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602261,2,29,269511,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602262,3,28,269511,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602263,1,47,269512,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602264,2,13,269512,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602265,3,42,269512,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602266,1,43,269513,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602267,2,46,269513,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602268,3,10,269513,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602269,1,47,269514,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602270,2,13,269514,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602271,3,42,269514,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602272,1,45,269515,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602273,2,41,269515,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602274,3,3,269515,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602275,1,47,269516,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602276,2,13,269516,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602277,3,42,269516,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602278,1,47,269517,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602279,2,13,269517,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602280,3,42,269517,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602281,1,43,269518,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602282,2,46,269518,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602283,3,10,269518,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602284,1,48,269519,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602285,2,49,269519,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602286,3,13,269519,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602287,1,47,269520,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602288,2,13,269520,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602289,3,42,269520,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602290,1,47,269521,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602291,2,13,269521,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602292,3,42,269521,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602293,1,48,269522,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602294,2,49,269522,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602295,3,13,269522,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602296,1,47,269523,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602297,2,13,269523,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602298,3,42,269523,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602299,1,47,269524,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602300,2,13,269524,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602301,3,42,269524,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602302,1,45,269525,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602303,2,41,269525,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602304,3,3,269525,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602305,1,45,269526,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602306,2,41,269526,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602307,3,3,269526,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602308,1,43,269527,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602309,2,46,269527,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602310,3,10,269527,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602311,1,38,269528,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602312,2,39,269528,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602313,3,1,269528,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602314,1,33,269529,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602315,2,31,269529,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602316,3,11,269529,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602317,1,40,269530,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602318,2,42,269530,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602319,3,6,269530,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602320,1,40,269531,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602321,2,42,269531,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602322,3,6,269531,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602323,1,40,269532,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602324,2,42,269532,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602325,3,6,269532,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602326,1,40,269533,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602327,2,42,269533,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602328,3,6,269533,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602329,1,45,269534,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602330,2,10,269534,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602331,3,34,269534,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602332,1,25,269535,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602333,2,26,269535,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602334,3,25,269535,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602335,1,22,269536,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602336,2,23,269536,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602337,3,23,269536,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602338,1,22,269537,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602339,2,23,269537,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602340,3,23,269537,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602341,1,26,269538,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602342,2,25,269538,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602343,3,25,269538,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602344,1,26,269539,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602345,2,25,269539,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602346,3,25,269539,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602347,1,26,269540,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602348,2,25,269540,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602349,3,25,269540,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602350,1,26,269541,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602351,2,26,269541,3,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602352,3,27,269541,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602353,1,26,269542,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602354,2,27,269542,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602355,3,27,269542,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602356,1,26,269543,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602357,2,27,269543,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602358,3,27,269543,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602359,1,26,269544,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602360,2,20,269544,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602361,3,20,269544,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602362,1,26,269545,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602363,2,20,269545,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602364,3,20,269545,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602365,1,39,269546,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602366,2,2,269546,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602367,3,36,269546,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602368,1,39,269547,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602369,2,2,269547,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602370,3,36,269547,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602371,1,39,269548,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602372,2,2,269548,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602373,3,36,269548,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602374,1,38,269549,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602375,2,3,269549,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602376,3,39,269549,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602377,1,55,269550,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602378,2,60,269550,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602379,3,14,269550,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602380,1,36,269551,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602381,2,35,269551,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602382,3,9,269551,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602383,1,26,269552,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602384,2,26,269552,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602385,3,2,269552,4,3,8,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602386,1,45,269553,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602387,2,49,269553,3,2,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602388,3,19,269553,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602389,1,37,269554,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602390,2,32,269554,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602391,3,4,269554,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602392,1,37,269555,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602393,2,32,269555,2,3,2,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602394,3,4,269555,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602395,1,20,269556,2,2,3,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602396,2,0,269556,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602397,3,20,269556,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602398,1,57,269557,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602399,2,56,269557,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602400,3,19,269557,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602401,1,57,269558,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602402,2,56,269558,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602403,3,19,269558,3,3,4,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602404,1,38,269559,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602405,2,32,269559,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602406,3,0,269559,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602407,1,36,269560,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602408,2,35,269560,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602409,3,5,269560,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602410,1,30,269561,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602411,2,30,269561,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602412,3,3,269561,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602413,1,44,269562,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602414,2,42,269562,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602415,3,4,269562,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602416,1,44,269563,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602417,2,42,269563,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602418,3,4,269563,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602419,1,44,269564,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602420,2,43,269564,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602421,3,11,269564,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602422,4,6,269564,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602423,1,44,269565,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602424,2,43,269565,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602425,3,11,269565,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602426,4,6,269565,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602427,1,44,269566,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602428,2,43,269566,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602429,3,11,269566,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602430,4,6,269566,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602431,1,56,269567,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602432,2,52,269567,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602433,3,15,269567,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602434,4,12,269567,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602435,1,56,269568,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602436,2,52,269568,3,3,4,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602437,3,15,269568,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602438,4,12,269568,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602439,1,43,269569,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602440,2,63,269569,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602441,3,9,269569,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602442,4,7,269569,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602443,1,43,269570,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602444,2,63,269570,2,3,2,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602445,3,9,269570,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602446,4,7,269570,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602447,1,54,269571,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602448,2,38,269571,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602449,3,18,269571,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602450,4,2,269571,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602451,1,54,269572,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602452,2,38,269572,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602453,3,18,269572,3,1,6,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602454,4,2,269572,4,3,8,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602455,1,45,269573,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602456,2,45,269573,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602457,3,11,269573,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602458,4,8,269573,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602459,1,40,269574,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602460,2,43,269574,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602461,3,9,269574,4,1,7,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602462,4,7,269574,4,1,7,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602463,1,40,269575,1,3,1,2,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
602464,2,43,269575,1,3,1,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
